date,SP500,ft3,ft6,ft9,ft100
2012-01-30,-1.3314957021488136,-1.5703299991762623,-1.3361670359367916,-1.3207319002061229,-1.2810603638607134
2012-01-31,-1.3330085159559777,-1.5716574714183145,-1.3304644641881334,-1.3205075232262768,-1.2745939919012175
2012-02-01,-1.303559073843185,-1.5729323556822221,-1.3248088092489598,-1.320292605577553,-1.270806160468582
2012-02-02,-1.2999031071425386,-1.5741547811000145,-1.3192014897317503,-1.3200849764032128,-1.2692715346463825
2012-02-03,-1.251089648298046,-1.5753248798046615,-1.3136438906521908,-1.3198824894081542,-1.2693011902079117
2012-02-06,-1.2525268214148524,-1.576442786909919,-1.3081373631815585,-1.319683024999266,-1.270035269608373
2012-02-07,-1.2456687321557087,-1.577508640489936,-1.302683224412303,-1.3194844923742448,-1.270555172834061
2012-02-08,-1.238331585190963,-1.5785225815586357,-1.2972827571368395,-1.3192848315573122,-1.2700013906187992
2012-02-09,-1.233314086063869,-1.57948475404887,-1.2919372096395967,-1.3190820153803164,-1.2676826024132022
2012-02-10,-1.2567879136383635,-1.5803953047913537,-1.2866477955023277,-1.3188740514077866,-1.2631628900375615
2012-02-13,-1.2337679302060185,-1.5812543834933768,-1.2814156934227015,-1.318658983804528,-1.2563166913223327
2012-02-14,-1.2369700527645155,-1.5820621427172936,-1.2762420470461806,-1.318434895144465,-1.2473450879061927
2012-02-15,-1.2553003133946528,-1.5828187378588048,-1.2711279648111982,-1.3181999081594546,-1.236751703377967
2012-02-16,-1.2179590259211543,-1.5835243271250157,-1.2660745198076229,-1.3179521874268796,-1.2252813206336064
2012-02-17,-1.2099158991797323,-1.5841790715122968,-1.2610827496485164,-1.3176899409949057,-1.213828739163696
2012-02-20,-1.208062702265956,-1.5847831347839243,-1.2561536563551623,-1.3174114219443256,-1.2033288697976476
2012-02-21,-1.2074449699613643,-1.585336683447521,-1.251288206255361,-1.3171149298860099,-1.1946412089732865
2012-02-22,-1.218917141332358,-1.5858398867322938,-1.246487329894963,-1.3167988123930265,-1.188442411625253
2012-02-23,-1.2042932745297728,-1.586292916566071,-1.2417519219626192,-1.3164614663665857,-1.1851396433409218
2012-02-24,-1.1985445820625495,-1.5866959475521414,-1.2370828412277142,-1.3161013393349998,-1.184814880765632
2012-02-27,-1.193880072823794,-1.5870491569458989,-1.2324809104914545,-1.3157169306849594,-1.1872066572692463
2012-02-28,-1.182307047198989,-1.587352724631294,-1.2279469165510628,-1.3153067928244555,-1.191731362882012
2012-02-29,-1.1986958634432658,-1.5876068330970976,-1.2234816101770334,-1.314869532276775,-1.1975416249050321
2012-03-01,-1.1774912565795173,-1.5878116674129772,-1.219085706103419,-1.314403810705059,-1.203615054577259
2012-03-02,-1.188736505879436,-1.5879674152053864,-1.214759883031061,-1.313908345866971,-1.2088632334879135
2012-03-05,-1.2020996945093851,-1.5880742666332819,-1.2105047836437375,-1.3133819124991104,-1.2122486139428572
2012-03-06,-1.2549725370697675,-1.5881324143636486,-1.2063210146371415,-1.3128233431308638,-1.2128962550879574
2012-03-07,-1.2315995637490829,-1.5881420535468638,-1.2022091467606348,-1.3122315288274584,-1.210188073130345
2012-03-08,-1.1981159514838529,-1.5881033817918713,-1.198169714871697,-1.3116054198620548,-1.2038294342141254
2012-03-09,-1.1856100240112974,-1.5880165991412054,-1.1942032180029993,-1.3109440263167884,-1.1938811868356465
2012-03-12,-1.185055325615337,-1.5878819080458313,-1.19031011944202,-1.3102464186127225,-1.1807542167174723
2012-03-13,-1.122374406871841,-1.5876995133398284,-1.186490846823102,-1.3095117279687574,-1.165167835101464
2012-03-14,-1.1265850719684478,-1.5874696222149132,-1.1827457922318874,-1.3087391467896232,-1.1480772879942331
2012-03-15,-1.1056073871757737,-1.5871924441947982,-1.1790753123220121,-1.3079279289830974,-1.1305789462483407
2012-03-16,-1.1016488577136945,-1.5868681911093994,-1.1754797284439664,-1.3070773902067323,-1.1138039449593864
2012-03-19,-1.087579689307069,-1.58649707706889,-1.1719593267860273,-1.3061869080443755,-1.0988119595584105
2012-03-20,-1.0982450266475754,-1.5860793184376039,-1.168514358527147,-1.3052559221128766,-1.0864963664567509
2012-03-21,-1.104876193835644,-1.5856151338077908,-1.1651450400016807,-1.3042839340994068,-1.0775103310501142
2012-03-22,-1.130367106486358,-1.58510474397323,-1.1618515528758513,-1.3032705077299211,-1.0722206348275085
2012-03-23,-1.1194496335113244,-1.5845483719027011,-1.1586340443358227,-1.302215268669309,-1.0706926501890452
2012-03-26,-1.070535320413021,-1.5839462427133153,-1.1554926272872568,-1.3011179043538823,-1.0727062194797368
2012-03-27,-1.0805955322306615,-1.5832985836437157,-1.1524273805662273,-1.2999781637568906,-1.0777987334911932
2012-03-28,-1.09819459952067,-1.5826056240271416,-1.1494383491613658,-1.2987958570878224,-1.0853288373951728
2012-03-29,-1.1038928648609876,-1.5818675952643637,-1.1465255444470963,-1.2975708554262964,-1.0945522375142311
2012-03-30,-1.0908070254290188,-1.5810847307964948,-1.1436889444278222,-1.2963030902914354,-1.1047002385354685
2012-04-02,-1.0641562888594795,-1.5802572660776772,-1.1409284939929187,-1.2949925531476363,-1.115051964188696
2012-04-03,-1.0784271657737263,-1.5793854385476485,-1.138244105182399,-1.2936392948477322,-1.1249926168400501
2012-04-04,-1.1147851242725684,-1.5784694876041887,-1.1356356574630824,-1.2922434250145918,-1.134052394760209
2012-04-05,-1.1170039178564093,-1.57750965457546,-1.133102998015135,-1.290805111362246,-1.1419234923175317
2012-04-06,-1.1270137025471445,-1.5765061826922266,-1.1306459420287989,-1.2893245789576913,-1.1484555827774976
2012-04-09,-1.15704305661935,-1.5754593170599718,-1.1282642730111834,-1.2878021094245717,-1.1536329412263409
2012-04-10,-1.2165722799312542,-1.5743693046309095,-1.1259577431029224,-1.286238040089992,-1.1575385609823263
2012-04-11,-1.1910561537170876,-1.5732363941758898,-1.1237260734045558,-1.2846327630757497,-1.160311987050047
2012-04-12,-1.1435033730452322,-1.5720608362562136,-1.1215689543124525,-1.2829867243353403,-1.1621079843470206
2012-04-13,-1.187148051381914,-1.570842883195345,-1.119486045864109,-1.2813004226381137,-1.1630625562908425
2012-04-16,-1.1888877872601529,-1.5695827890505307,-1.1174769780926441,-1.279574408502026,-1.1632713407445334
2012-04-17,-1.1354098191769046,-1.5682808095843344,-1.115541351390317,-1.2778092830764536,-1.1627832589384093
2012-04-18,-1.149630268964246,-1.5669372022360781,-1.113678736880882,-1.2760056969765805,-1.161609785705983
2012-04-19,-1.1703558181223932,-1.56555222609321,-1.1118886768006029,-1.2741643490709271,-1.1597476955342694
2012-04-20,-1.1662964344065032,-1.5641261418625803,-1.110170684887734,-1.2722859852235893,-1.1572109646076987
2012-04-23,-1.1955189544482214,-1.5626592118416462,-1.1085242467802876,-1.2703713969928325,-1.1540659721338966
2012-04-24,-1.1828365320314964,-1.561151699889606,-1.1069488204218878,-1.2684214202876842,-1.1504634561524467
2012-04-25,-1.135636741247979,-1.5596038713984535,-1.105443836475529,-1.2664369339842283,-1.1466609374984786
2012-04-26,-1.1122133408003896,-1.5580159932639717,-1.1040086987450284,-1.2644188585033067,-1.1430305023378644
2012-04-27,-1.103691156353366,-1.556388333856658,-1.1026427846039863,-1.2623681543513843,-1.1400487781341533
2012-04-30,-1.1174325484351053,-1.5547211629925877,-1.1013454454320597,-1.2602858206263572,-1.1382683965617484
2012-05-01,-1.0974886197439937,-1.5530147519042254,-1.1001160070583245,-1.2581728934900855,-1.1382728858776605
2012-05-02,-1.106338580515903,-1.551269373211169,-1.0989537702115497,-1.256030444609488,-1.1406194219159553
2012-05-03,-1.1334179476641388,-1.5494853008908542,-1.0978580109771632,-1.2538595795680327,-1.1457758550014525
2012-05-04,-1.1900728247424313,-1.5476628102492005,-1.0968279812606978,-1.2516614362494747,-1.1540596434421408
2012-05-07,-1.1888625736967,-1.5458021778912148,-1.0958629092575265,-1.2494371831957363,-1.165586582531469
2012-05-08,-1.2036377218800016,-1.5439036816915555,-1.0949619999286566,-1.247188017940808,-1.1802364608383487
2012-05-09,-1.2266829188758004,-1.5419676007650494,-1.0941244354823874,-1.2449151653225683,-1.197641071691808
2012-05-10,-1.218085093738418,-1.5399942154371784,-1.093349375861603,-1.2426198757744609,-1.2171975477815469
2012-05-11,-1.2296833329266752,-1.5379838072145313,-1.0926359592365014,-1.2403034235989239,-1.238107060667978
2012-05-14,-1.267604532359587,-1.5359366587552208,-1.0919833025025323,-1.2379671052245258,-1.259435888898892
2012-05-15,-1.2869937626547387,-1.533853053839283,-1.0913905017833292,-1.2356122374487328,-1.280193083235146
2012-05-16,-1.3017689108380408,-1.5317332773390402,-1.0908566329384255,-1.2332401556682486,-1.299416794287093
2012-05-17,-1.3520447563627918,-1.5295776151894558,-1.0903807520755209,-1.2308522120988725,-1.3162600562692077
2012-05-18,-1.3763506315312266,-1.5273863543584607,-1.0899618960670994,-1.2284497739868088,-1.3300666152253533
2012-05-21,-1.323982060239899,-1.525159782817272,-1.0895990830711568,-1.226034221813374,-1.3404282977549662
2012-05-22,-1.3223683921789238,-1.5228981895106966,-1.0892913130558288,-1.2236069474950284,-1.347217348617289
2012-05-23,-1.3167457675289649,-1.5206018643274286,-1.0890375683277018,-1.221169352580663,-1.350589908310238
2012-05-24,-1.3121568989805668,-1.5182710980703382,-1.0888368140635694,-1.2187228464480633,-1.350960039328448
2012-05-25,-1.319367978128049,-1.5159061824267646,-1.0886879988454312,-1.2162688445014544,-1.3489470629610607
2012-05-28,-1.2917591261473056,-1.5135074099388,-1.0885900551984908,-1.2138087663720274,-1.3453020394297175
2012-05-29,-1.2825561754870576,-1.5110750739735903,-1.0885419001319496,-1.2113440341233381,-1.3408216447377272
2012-05-30,-1.330714081681779,-1.5086094686936302,-1.0885424356823599,-1.208876070463436,-1.3362591740569203
2012-05-31,-1.3382529371541465,-1.506110889027078,-1.0885905494593189,-1.2064062969655815,-1.332242750567442
2012-06-01,-1.419667533543023,-1.5035796306380786,-1.088685115193283,-1.2039361322993893,-1.329209990569366
2012-06-04,-1.4193145436546846,-1.5010159898971052,-1.0888249932852714,-1.201466990474198,-1.3273664609570106
2012-06-05,-1.4008582152072837,-1.4984202638513198,-1.0890090313582494,-1.199000279096471,-1.3266724847252356
2012-06-06,-1.3261504266968338,-1.4957927501949555,-1.0892360648099566,-1.1965373976429858,-1.3268595296010839
2012-06-07,-1.3265034165851723,-1.4931337472397277,-1.0895049173669629,-1.1940797357515565,-1.3274739457699625
2012-06-08,-1.2996005443811054,-1.4904435538852674,-1.0898144016397362,-1.191628671531003,-1.327942611987713
2012-06-11,-1.3417828360375288,-1.487722469589594,-1.0901633196784895,-1.189185569892052,-1.327652486302421
2012-06-12,-1.30333215177211,-1.484970794339619,-1.0905504635296015,-1.1867517809008306,-1.3260344436613467
2012-06-13,-1.3267807657831523,-1.4821888286216838,-1.0909746157923752,-1.1843286381565643,-1.3226413108119413
2012-06-14,-1.2909270785533655,-1.4793768733921457,-1.0914345501759322,-1.1819174571950866,-1.3172107360627003
2012-06-15,-1.2562836423693096,-1.4765352300480064,-1.0919290320560162,-1.1795195339197002,-1.3097053713784117
2012-06-18,-1.251392211059479,-1.4736642003975806,-1.0924568190314876,-1.1771361430609244,-1.3003255774722118
2012-06-19,-1.2181103073018706,-1.4707640866312222,-1.0930166614802983,-1.1747685366666025,-1.289493162400821
2012-06-20,-1.2238842133325467,-1.4678351912920982,-1.093607303114732,-1.1724179426238135,-1.2778081358943512
2012-06-21,-1.2999787478328968,-1.464877817247022,-1.0942274815356987,-1.170085563214009,-1.265983689609456
2012-06-22,-1.2760006489893472,-1.4618922676573458,-1.0948759287858636,-1.1677725737027145,-1.254767211047585
2012-06-25,-1.3297055391436696,-1.4588788459499102,-1.0955513719014114,-1.165480120965138,-1.2448567948961418
2012-06-26,-1.3138966348588057,-1.4558378557880627,-1.0962525334622293,-1.1632093221489563,-1.2368232318951389
2012-06-27,-1.283993348603864,-1.452769601042742,-1.0969781321403014,-1.1609612633755126,-1.2310467708331743
2012-06-28,-1.2910783599340818,-1.449674385763634,-1.09772688324612,-1.15873699848062,-1.2276761472450324
2012-06-29,-1.207571037778628,-1.4465525141504005,-1.0984974992728935,-1.1565375477961102,-1.2266146707533756
2012-07-02,-1.1991244940219623,-1.4434042905239857,-1.099288690438368,-1.1543638969732248,-1.2275348882407549
2012-07-03,-1.1776677515236862,-1.4402300192979978,-1.1000991652240366,-1.1522169958488997,-1.2299198879595283
2012-07-04,-1.1857865189554664,-1.4370300049501794,-1.1009276309115719,-1.1500977573559341,-1.2331260977940608
2012-07-05,-1.1939052863872468,-1.4338045519939562,-1.1017727941162576,-1.1480070564780085,-1.2364598480581128
2012-07-06,-1.2264307832412726,-1.4305539649500802,-1.1026333613172385,-1.1459457292504338,-1.2392583287001209
2012-07-09,-1.2320281943277795,-1.4272785483183568,-1.1035080393843917,-1.1439145718074941,-1.2409650722705323
2012-07-10,-1.259737900562334,-1.423978606549468,-1.1043955361016407,-1.1419143394771716,-1.2411907991953166
2012-07-11,-1.2597883276892392,-1.4206544440168998,-1.1052945606865083,-1.1399457459240048,-1.2397522867682056
2012-07-12,-1.276656201639118,-1.4173063649889517,-1.1062038243057382,-1.138009462340767,-1.2366846478055804
2012-07-13,-1.2211359349161988,-1.4139346736008658,-1.1071220405867939,-1.1361061166896047,-1.2322256992848155
2012-07-16,-1.229052993840357,-1.4105396738270475,-1.1080479261250609,-1.1342362929932288,-1.2267745653950086
2012-07-17,-1.2037637896972653,-1.4071216694534043,-1.1089802009865737,-1.1324005306766805,-1.220829870966853
2012-07-18,-1.180794233391825,-1.4036809640497845,-1.1099175892060913,-1.1305993239601588,-1.2149154466835534
2012-07-19,-1.1713895742239555,-1.4002178609425369,-1.110858819280345,-1.128833121303325,-1.2095030697298927
2012-07-20,-1.2063103596059912,-1.3967326631871806,-1.1118026246563082,-1.1271023249014585,-1.2049422006620136
2012-07-23,-1.23691962563761,-1.3932256735411979,-1.1127477442142937,-1.1254072902337828,-1.2014058874373688
2012-07-24,-1.2677053866133978,-1.389697194436943,-1.1136929227457417,-1.123748325664208,-1.1988600772465126
2012-07-25,-1.2687643562784123,-1.3861475279546793,-1.1146369114255181,-1.1221256920947087,-1.1970607313516224
2012-07-26,-1.212966740357513,-1.382576975795738,-1.1155784682785805,-1.1205396026714818,-1.1955797154062167
2012-07-27,-1.147537543197669,-1.3789858392558108,-1.1165163586408509,-1.1189902225439814,-1.193856848167989
2012-07-30,-1.1492268519490028,-1.3753744191983694,-1.1174493556141376,-1.1174776686768704,-1.1912721693637582
2012-07-31,-1.1643045628937374,-1.3717430160282202,-1.1183762405149693,-1.1160020097148773,-1.1872298387874194
2012-08-01,-1.1748438324169796,-1.3680919296651988,-1.1192958033171974,-1.1145632659004974,-1.1812434325132584
2012-08-02,-1.2004103857580517,-1.3644214595179984,-1.1202068430882077,-1.1131614090444084,-1.173011970369414
2012-08-03,-1.1348803343443972,-1.360731904458146,-1.121108168418624,-1.1117963625484368,-1.1624768602592912
2012-08-06,-1.1267111397857117,-1.3570235627941136,-1.1219985978453537,-1.1104680014808368,-1.1498519956734885
2012-08-07,-1.1087590826073654,-1.3532967322455869,-1.1228769602678512,-1.1091761527036181,-1.1356222651125152
2012-08-08,-1.1065655025869774,-1.3495517099178767,-1.1237420953574702,-1.1079205950515811,-1.1205093805352655
2012-08-09,-1.105103115906719,-1.3457887922764804,-1.1245928539597727,-1.1067010595626823,-1.105407782873528
2012-08-10,-1.0973625519267298,-1.3420082751218034,-1.1254280984896878,-1.1055172297592941,-1.0912969842291917
2012-08-13,-1.101800139094411,-1.338210453564031,-1.126246703319385,-1.1043687419798813,-1.0791396314437662
2012-08-14,-1.10225398323656,-1.3343956219981625,-1.127047555158761,-1.1032551857605544,-1.0697764723571654
2012-08-15,-1.0982198130841223,-1.3305640740792066,-1.1278295534284224,-1.1021761042659337,-1.0638300394102957
2012-08-16,-1.0730566767582943,-1.3267161026975371,-1.1285916106250613,-1.1011309947686736,-1.0616281458667929
2012-08-17,-1.0663750824433198,-1.322851999954417,-1.1293326526791134,-1.1001193091769934,-1.063156285197412
2012-08-20,-1.066450723133678,-1.3189720571376902,-1.130051619304613,-1.0991404546094814,-1.0680449512852863
2012-08-21,-1.078956650606234,-1.3150765646976437,-1.1307474643411268,-1.0981937940164062,-1.0755940985895074
2012-08-22,-1.0781498165757466,-1.3111658122230432,-1.1314191560876972,-1.0972786468467277,-1.0848328658450512
2012-08-23,-1.106918492475316,-1.3072400884173385,-1.1320656776286877,-1.0963942897599512,-1.0946087595618033
2012-08-24,-1.0841002175505914,-1.3032996810750535,-1.1326860271514603,-1.0955399573819267,-1.1036971827027784
2012-08-27,-1.0858399534288303,-1.29934487705835,-1.1332792182557916,-1.0947148431036617,-1.1109198786805414
2012-08-28,-1.0887142996624422,-1.295375962273778,-1.133844280254961,-1.0939180999221654,-1.1152598075111786
2012-08-29,-1.085713885611567,-1.2913932216491997,-1.1343802584684253,-1.093148841322302,-1.1159603021498963
2012-08-30,-1.1134740189730263,-1.2873969391109101,-1.1348862145060203,-1.0924061421986149,-1.1125980333124916
2012-08-31,-1.0955723889215858,-1.2833873975609422,-1.1353612265436246,-1.0916890398160177,-1.1051221512753364
2012-09-03,-1.098673657226272,-1.2793648788545537,-1.1358043895902092,-1.0909965348082278,-1.093855652193496
2012-09-04,-1.0997074133278335,-1.2753296637779226,-1.136214815746237,-1.0903275922127924,-1.0794591186198867
2012-09-05,-1.1034894478457438,-1.2712820320260185,-1.136591634453333,-1.0896811425414996,-1.0628610466803323
2012-09-06,-1.0311769478633042,-1.2672222621806801,-1.1369339927351945,-1.0890560828849645,-1.0451625398367426
2012-09-07,-1.0165530810607184,-1.2631506316888887,-1.1372410554296883,-1.0884512780501325,-1.0275268242588858
